Restaurant,Food_Name,Nutrients,Calories
LongHorn Steakhouse,"Lunch Combination, LongHorn Chicken Caesar Half Salad","[{'value': 23, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 12, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 880, 'attr_id': 307}, {'value': 60, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",340
LongHorn Steakhouse,"Lunch Combination, 7-Pepper Sirloin Half Salad","[{'value': 23, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 560, 'attr_id': 307}, {'value': 65, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",250
LongHorn Steakhouse,"Lunch Combination, Grilled Chicken & Strawberry Half Salad with Vinaigrette","[{'value': 20, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 28, 'attr_id': 205}, {'value': 280, 'attr_id': 208}, {'value': 22, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 580, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",280
Chili's,Caribbean Salad,"[{'value': 5, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 80, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 66, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 340, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",540
Chili's,Fresco Salad,"[{'value': 3, 'attr_id': 203}, {'value': 10, 'attr_id': 204}, {'value': 7, 'attr_id': 205}, {'value': 130, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 240, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",130
Chili's,Quesadilla Explosion Salad,"[{'value': 61, 'attr_id': 203}, {'value': 93, 'attr_id': 204}, {'value': 81, 'attr_id': 205}, {'value': 1400, 'attr_id': 208}, {'value': 17, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 2390, 'attr_id': 307}, {'value': 185, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 28, 'attr_id': 606}]",1400
Chili's,Lunch Combo Fresco Salad,"[{'value': 2, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 70, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 130, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",70
Chili's,House Salad without Dressing,"[{'value': 7, 'attr_id': 203}, {'value': 7, 'attr_id': 204}, {'value': 15, 'attr_id': 205}, {'value': 150, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 290, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",150
Chili's,Boneless Buffalo Chicken Salad,"[{'value': 49, 'attr_id': 203}, {'value': 66, 'attr_id': 204}, {'value': 44, 'attr_id': 205}, {'value': 970, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 3360, 'attr_id': 307}, {'value': 135, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",970
Chili's,Caribbean Salad with Seared Shrimp,"[{'value': 16, 'attr_id': 203}, {'value': 25, 'attr_id': 204}, {'value': 80, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 66, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 1150, 'attr_id': 307}, {'value': 135, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",600
Chili's,Lighter Choice Grilled Chicken Salad,"[{'value': 36, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1140, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",430
Chili's,Party Platter Quesadilla Explosion Salad,"[{'value': 242, 'attr_id': 203}, {'value': 384, 'attr_id': 204}, {'value': 290, 'attr_id': 205}, {'value': 5560, 'attr_id': 208}, {'value': 74, 'attr_id': 269}, {'value': 32, 'attr_id': 291}, {'value': 9600, 'attr_id': 307}, {'value': 740, 'attr_id': 601}, {'value': 3.5, 'attr_id': 605}, {'value': 116, 'attr_id': 606}]",5560
Chili's,Caribbean Salad with Grilled Chicken,"[{'value': 33, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 85, 'attr_id': 205}, {'value': 700, 'attr_id': 208}, {'value': 70, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 1180, 'attr_id': 307}, {'value': 110, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",700
Chili's,Kids Side Salad with Ranch,"[{'value': 4, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 240, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 440, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",240
Chili's,Lunch Combo House Salad without Dressing,"[{'value': 3, 'attr_id': 203}, {'value': 3.5, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 80, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 140, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",80
Chili's,Santa Fe Chicken Salad with Crispers,"[{'value': 33, 'attr_id': 203}, {'value': 69, 'attr_id': 204}, {'value': 50, 'attr_id': 205}, {'value': 940, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 2000, 'attr_id': 307}, {'value': 100, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 11, 'attr_id': 606}]",940
Chili's,Party Platter Santa Fe Grilled Chicken Salad,"[{'value': 139, 'attr_id': 203}, {'value': 195, 'attr_id': 204}, {'value': 108, 'attr_id': 205}, {'value': 2690, 'attr_id': 208}, {'value': 33, 'attr_id': 269}, {'value': 28, 'attr_id': 291}, {'value': 6820, 'attr_id': 307}, {'value': 505, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 32, 'attr_id': 606}]",2690
Chili's,Santa Fe Chicken Salad with Chile-Chicken,"[{'value': 34, 'attr_id': 203}, {'value': 43, 'attr_id': 204}, {'value': 26, 'attr_id': 205}, {'value': 620, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1600, 'attr_id': 307}, {'value': 120, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",620
Chili's,"Party Platter Ranch Salad Dressing, 6 fl oz","[{'value': 5, 'attr_id': 203}, {'value': 71, 'attr_id': 204}, {'value': 8, 'attr_id': 205}, {'value': 690, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 1210, 'attr_id': 307}, {'value': 65, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",690
Chili's,Party Platter House Salad with 6 fl oz Dressing (Small),"[{'value': 24, 'attr_id': 203}, {'value': 63, 'attr_id': 204}, {'value': 84, 'attr_id': 205}, {'value': 980, 'attr_id': 208}, {'value': 24, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 2010, 'attr_id': 307}, {'value': 45, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",980
Chili's,Party Platter House Salad with 10 fl oz Dressing (Large),"[{'value': 51, 'attr_id': 203}, {'value': 59, 'attr_id': 204}, {'value': 109, 'attr_id': 205}, {'value': 1140, 'attr_id': 208}, {'value': 27, 'attr_id': 269}, {'value': 15, 'attr_id': 291}, {'value': 2290, 'attr_id': 307}, {'value': 120, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 25, 'attr_id': 606}]",1140
Texas Roadhouse,California Chicken Salad,"[{'value': 78, 'attr_id': 203}, {'value': 41, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 740, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 1640, 'attr_id': 307}, {'value': 250, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",740
Texas Roadhouse,Chicken Critter Salad,"[{'value': 56, 'attr_id': 203}, {'value': 41, 'attr_id': 204}, {'value': 27, 'attr_id': 205}, {'value': 690, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1440, 'attr_id': 307}, {'value': 355, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",690
Texas Roadhouse,House Side Salad,"[{'value': 13, 'attr_id': 203}, {'value': 16, 'attr_id': 204}, {'value': 9, 'attr_id': 205}, {'value': 230, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 290, 'attr_id': 307}, {'value': 135, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",230
Texas Roadhouse,Grilled Salmon Salad,"[{'value': 66, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 18, 'attr_id': 205}, {'value': 800, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1270, 'attr_id': 307}, {'value': 375, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",800
Texas Roadhouse,Caesar Salad Bowl,"[{'value': 39, 'attr_id': 203}, {'value': 37, 'attr_id': 204}, {'value': 40, 'attr_id': 205}, {'value': 630, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 16, 'attr_id': 291}, {'value': 1000, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 20, 'attr_id': 606}]",630
Texas Roadhouse,Grilled Chicken Salad,"[{'value': 85, 'attr_id': 203}, {'value': 45, 'attr_id': 204}, {'value': 20, 'attr_id': 205}, {'value': 810, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1240, 'attr_id': 307}, {'value': 465, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",810
Texas Roadhouse,House Salad Bowl,"[{'value': 67, 'attr_id': 203}, {'value': 80, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 1140, 'attr_id': 208}, {'value': 19, 'attr_id': 269}, {'value': 13, 'attr_id': 291}, {'value': 1490, 'attr_id': 307}, {'value': 600, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 44, 'attr_id': 606}]",1140
Texas Roadhouse,Chicken Critter Salad Bowl,"[{'value': 168, 'attr_id': 203}, {'value': 136, 'attr_id': 204}, {'value': 67, 'attr_id': 205}, {'value': 2140, 'attr_id': 208}, {'value': 23, 'attr_id': 269}, {'value': 17, 'attr_id': 291}, {'value': 4830, 'attr_id': 307}, {'value': 890, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 63, 'attr_id': 606}]",2140
Texas Roadhouse,"Caesar Salad, Includes Dressing","[{'value': 8, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 420, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 470, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",420
Texas Roadhouse,Chicken Caesar Salad Bowl,"[{'value': 132, 'attr_id': 203}, {'value': 45, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 1070, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 20, 'attr_id': 291}, {'value': 1370, 'attr_id': 307}, {'value': 390, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",1070
Texas Roadhouse,Grilled Chicken Salad Bowl,"[{'value': 211, 'attr_id': 203}, {'value': 124, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 2140, 'attr_id': 208}, {'value': 24, 'attr_id': 269}, {'value': 19, 'attr_id': 291}, {'value': 4070, 'attr_id': 307}, {'value': 1040, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 61, 'attr_id': 606}]",2140
Texas Roadhouse,Grilled Shrimp House Salad,"[{'value': 65, 'attr_id': 203}, {'value': 44, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 730, 'attr_id': 208}, {'value': 9, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 3210, 'attr_id': 307}, {'value': 525, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",730
Texas Roadhouse,"Caesar Side Salad, Dressing Included","[{'value': 8, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 420, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 470, 'attr_id': 307}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",420
Texas Roadhouse,"Chicken Caesar Salad, Dressing Included","[{'value': 63, 'attr_id': 203}, {'value': 81, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 1050, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 1090, 'attr_id': 307}, {'value': 215, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",1050
Texas Roadhouse,"Salmon Caesar Salad, Dressing Included","[{'value': 35, 'attr_id': 203}, {'value': 104, 'attr_id': 204}, {'value': 22, 'attr_id': 205}, {'value': 1150, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 2220, 'attr_id': 307}, {'value': 105, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 24, 'attr_id': 606}]",1150
Texas Roadhouse,"Side Salad Add Dressing, Caesar","[{'value': 2, 'attr_id': 203}, {'value': 32, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 290, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",310
Texas Roadhouse,"Steakhouse Filet Salad, Dressing Included","[{'value': 68, 'attr_id': 203}, {'value': 57, 'attr_id': 204}, {'value': 38, 'attr_id': 205}, {'value': 910, 'attr_id': 208}, {'value': 20, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 2290, 'attr_id': 307}, {'value': 160, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",910
Texas Roadhouse,"Side Salad Add Dressing, Italian","[{'value': 0, 'attr_id': 203}, {'value': 24, 'attr_id': 204}, {'value': 11, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 440, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",270
Texas Roadhouse,"Side Salad Add Dressing, Ranch","[{'value': 1, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 4, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 340, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",290
Texas Roadhouse,"Lunch Sirloin Salad, Dressing Not Included","[{'value': 84, 'attr_id': 203}, {'value': 45, 'attr_id': 204}, {'value': 21, 'attr_id': 205}, {'value': 820, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 1550, 'attr_id': 307}, {'value': 430, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",820
TGI Friday's,BBQ Chicken Salad with BBQ Ranch Dressing,"[{'value': 55, 'attr_id': 203}, {'value': 48, 'attr_id': 204}, {'value': 73, 'attr_id': 205}, {'value': 920, 'attr_id': 208}, {'value': 24, 'attr_id': 269}, {'value': 12, 'attr_id': 291}, {'value': 2420, 'attr_id': 307}, {'value': 145, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",920
TGI Friday's,Kid's Side Salad (add choice of dressing),"[{'value': 2, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 5, 'attr_id': 205}, {'value': 45, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 90, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",45
TGI Friday's,Caesar Salad with Breadstick with Caesar Dressing,"[{'value': 9, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 720, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",440
TGI Friday's,Pecan-Crusted Chicken Salad with Balsamic Vinaigrette,"[{'value': 40, 'attr_id': 203}, {'value': 84, 'attr_id': 204}, {'value': 82, 'attr_id': 205}, {'value': 1220, 'attr_id': 208}, {'value': 52, 'attr_id': 269}, {'value': 10, 'attr_id': 291}, {'value': 1770, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",1220
TGI Friday's,Caesar Salad w/out Breadstick with Caesar Dressing,"[{'value': 6, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 550, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",310
TGI Friday's,House Salad with Breadstick (add choice of dressing),"[{'value': 8, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 220, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 330, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",220
TGI Friday's,Caesar Salad with Grilled Salmon with Caesar Dressing,"[{'value': 41, 'attr_id': 203}, {'value': 70, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 910, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 1830, 'attr_id': 307}, {'value': 125, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",910
TGI Friday's,Side Ceaesar Salad no Breadstick with Caesar Dressing,"[{'value': 6, 'attr_id': 203}, {'value': 27, 'attr_id': 204}, {'value': 14, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 550, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 5, 'attr_id': 606}]",310
TGI Friday's,"Fridays Lunch, BBQ Chicken Salad with BBQ Ranch","[{'value': 29, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1330, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",530
TGI Friday's,Side Caesar Salad with Breadstick with Caesar Dressing,"[{'value': 9, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 720, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",440
TGI Friday's,Caesar Salad with Grilled Chicken with Caesar Dressing,"[{'value': 46, 'attr_id': 203}, {'value': 59, 'attr_id': 204}, {'value': 28, 'attr_id': 205}, {'value': 810, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 1910, 'attr_id': 307}, {'value': 155, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",810
TGI Friday's,Sandwich & Burger Side Salad (add choice of dressing),"[{'value': 2, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 5, 'attr_id': 205}, {'value': 45, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 90, 'attr_id': 307}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",45
TGI Friday's,"Fridays Lunch, Caesar Salad with Breadstick with Caesar Dressing","[{'value': 9, 'attr_id': 203}, {'value': 31, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 720, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",440
TGI Friday's,House Salad w/out Breadstick (add choice of dressing),"[{'value': 5, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 9, 'attr_id': 205}, {'value': 90, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 160, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",90
TGI Friday's,Side House Salad with Breadstick (add choice of dressing),"[{'value': 8, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 29, 'attr_id': 205}, {'value': 220, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 330, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3.5, 'attr_id': 606}]",220
TGI Friday's,BBQ Chicken Salad (Lunch portion) with BBQ Ranch Dressing,"[{'value': 29, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 1330, 'attr_id': 307}, {'value': 75, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",530
TGI Friday's,Side House Salad no Breadstick (add choice of dressing),"[{'value': 5, 'attr_id': 203}, {'value': 4, 'attr_id': 204}, {'value': 9, 'attr_id': 205}, {'value': 90, 'attr_id': 208}, {'value': 2, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 160, 'attr_id': 307}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1.5, 'attr_id': 606}]",90
