,Restaurant,Food_Name,Nutrients,Calories
62,Sonic,Veggie Burger with Mustard,"[{'value': 14, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1760, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",430
63,Sonic,Veggie Burger with Ketchup,"[{'value': 14, 'attr_id': 203}, {'value': 11, 'attr_id': 204}, {'value': 73, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1800, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2.5, 'attr_id': 606}]",440
64,Sonic,Veggie Burger with Mayo,"[{'value': 14, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1750, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",530
65,Sonic,Sonic Burger with Ketchup,"[{'value': 27, 'attr_id': 203}, {'value': 22, 'attr_id': 204}, {'value': 57, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 910, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 65, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 7, 'attr_id': 606}]",540
66,Sonic,"Veggie Burger with Mustard, Ketchup & Mayo","[{'value': 14, 'attr_id': 203}, {'value': 23, 'attr_id': 204}, {'value': 73, 'attr_id': 205}, {'value': 550, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 1960, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 10, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",550
67,Sonic,"Sonic Burger with Mustard, Ketchup & Mayo","[{'value': 27, 'attr_id': 203}, {'value': 34, 'attr_id': 204}, {'value': 57, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 1070, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 70, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",640
68,McDonald's,Hamburger,"[{'value': 13, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 480, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",250
69,McDonald's,Happy Meal Hamburger,"[{'value': 13, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 480, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",250
70,McDonald's,Hamburger (New York),"[{'value': 13, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 31, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 470, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 30, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 3, 'attr_id': 606}]",250
71,McDonald's,Homestyle Burger,"[{'value': 26, 'attr_id': 203}, {'value': 21, 'attr_id': 204}, {'value': 36, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 630, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 75, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",440
72,McDonald's,BBQ Ranch Burger,"[{'value': 16, 'attr_id': 203}, {'value': 15, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 350, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 670, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",350
73,McDonald's,Double Homestyle Burger,"[{'value': 46, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 38, 'attr_id': 205}, {'value': 690, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 7.2, 'attr_id': 303}, {'value': 920, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 150, 'attr_id': 601}, {'value': 2.5, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",690
74,McDonald's,Signature Sriracha Burger,"[{'value': 32, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 57, 'attr_id': 205}, {'value': 680, 'attr_id': 208}, {'value': 13, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1040, 'attr_id': 307}, {'value': 1250, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 95, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",680
75,McDonald's,Bacon Clubhouse Burger,"[{'value': 40, 'attr_id': 203}, {'value': 41, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 740, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1420, 'attr_id': 307}, {'value': 400, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 120, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",740
76,McDonald's,Bacon Smokehouse Burger,"[{'value': 46, 'attr_id': 203}, {'value': 45, 'attr_id': 204}, {'value': 62, 'attr_id': 205}, {'value': 840, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1580, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 130, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",840
77,McDonald's,Buffalo Bacon Burger,"[{'value': 37, 'attr_id': 203}, {'value': 33, 'attr_id': 204}, {'value': 46, 'attr_id': 205}, {'value': 620, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1170, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 105, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",620
78,McDonald's,Mushroom & Swiss Burger,"[{'value': 33, 'attr_id': 203}, {'value': 36, 'attr_id': 204}, {'value': 52, 'attr_id': 205}, {'value': 660, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 920, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 90, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 12, 'attr_id': 606}]",660
79,McDonald's,Double Bacon Smokehouse Burger,"[{'value': 70, 'attr_id': 203}, {'value': 67, 'attr_id': 204}, {'value': 63, 'attr_id': 205}, {'value': 1130, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 650, 'attr_id': 301}, {'value': 7.2, 'attr_id': 303}, {'value': 1920, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 220, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 27, 'attr_id': 606}]",1130
80,McDonald's,Grilled Onion Cheddar Burger,"[{'value': 15, 'attr_id': 203}, {'value': 13, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 640, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 45, 'attr_id': 601}, {'value': 0.5, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",310
81,McDonald's,Lone Star Stack Burger,"[{'value': 41, 'attr_id': 203}, {'value': 36, 'attr_id': 204}, {'value': 59, 'attr_id': 205}, {'value': 720, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1850, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 125, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 16, 'attr_id': 606}]",720
82,McDonald's,Daily Double Burger Mustard Style,"[{'value': 23, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 720, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 4.8, 'attr_id': 401}, {'value': 70, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",380
83,McDonald's,Double Lone Star Stack Burger,"[{'value': 61, 'attr_id': 203}, {'value': 53, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 960, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 7.2, 'attr_id': 303}, {'value': 2040, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 200, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 24, 'attr_id': 606}]",960
84,McDonald's,Grilled Onion Cheddar Burger Triple,"[{'value': 32, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 530, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 260, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1080, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 115, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 14, 'attr_id': 606}]",530
85,McDonald's,Double Grilled Onion Cheddar Burger,"[{'value': 23, 'attr_id': 203}, {'value': 19, 'attr_id': 204}, {'value': 32, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 3.6, 'attr_id': 303}, {'value': 760, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 70, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 9, 'attr_id': 606}]",390
86,Whataburger,Avocado Bacon Burger,"[{'value': 37, 'attr_id': 203}, {'value': 52, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 820, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1600, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 90, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",820
87,Whataburger,Avocado Bacon Burger Whatameal,"[{'value': 42, 'attr_id': 203}, {'value': 73, 'attr_id': 204}, {'value': 216, 'attr_id': 205}, {'value': 1650, 'attr_id': 208}, {'value': 119, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 6.3, 'attr_id': 303}, {'value': 1910, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 18, 'attr_id': 401}, {'value': 90, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 18, 'attr_id': 606}]",1650
88,Whataburger,Chop House Cheddar Burger,"[{'value': 60, 'attr_id': 203}, {'value': 69, 'attr_id': 204}, {'value': 61, 'attr_id': 205}, {'value': 1110, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 585, 'attr_id': 301}, {'value': 7.2, 'attr_id': 303}, {'value': 1660, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 150, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",1110
89,Whataburger,Sweet & Spicy Bacon Burger,"[{'value': 60, 'attr_id': 203}, {'value': 62, 'attr_id': 204}, {'value': 69, 'attr_id': 205}, {'value': 1080, 'attr_id': 208}, {'value': 18, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 520, 'attr_id': 301}, {'value': 9, 'attr_id': 303}, {'value': 2310, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 140, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",1080
90,Whataburger,Chop House Cheddar Burger Whatameal,"[{'value': 65, 'attr_id': 203}, {'value': 91, 'attr_id': 204}, {'value': 225, 'attr_id': 205}, {'value': 1940, 'attr_id': 208}, {'value': 124, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 585, 'attr_id': 301}, {'value': 9, 'attr_id': 303}, {'value': 1970, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 150, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 28, 'attr_id': 606}]",1940
91,Whataburger,Sweet & Spicy Bacon Burger Jr.,"[{'value': 32, 'attr_id': 203}, {'value': 33, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 11, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1350, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 80, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",600
92,Whataburger,Sweet & Spicy Bacon Burger Whatameal,"[{'value': 65, 'attr_id': 203}, {'value': 83, 'attr_id': 204}, {'value': 233, 'attr_id': 205}, {'value': 1910, 'attr_id': 208}, {'value': 130, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 520, 'attr_id': 301}, {'value': 10.8, 'attr_id': 303}, {'value': 2620, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 140, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 25, 'attr_id': 606}]",1910
93,Whataburger,Chop House Cheddar Burger Jr.,"[{'value': 32, 'attr_id': 203}, {'value': 36, 'attr_id': 204}, {'value': 37, 'attr_id': 205}, {'value': 600, 'attr_id': 208}, {'value': 7, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1030, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 1.2, 'attr_id': 401}, {'value': 80, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",600
94,Whataburger,Chop House Cheddar Burger Jr. Whatameal,"[{'value': 36, 'attr_id': 203}, {'value': 58, 'attr_id': 204}, {'value': 201, 'attr_id': 205}, {'value': 1430, 'attr_id': 208}, {'value': 119, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1330, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 9, 'attr_id': 401}, {'value': 80, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",1430
95,Whataburger,Sweet & Spicy Bacon Burger Jr. Whatameal,"[{'value': 35, 'attr_id': 203}, {'value': 47, 'attr_id': 204}, {'value': 146, 'attr_id': 205}, {'value': 1140, 'attr_id': 208}, {'value': 81, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1550, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 6, 'attr_id': 401}, {'value': 80, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",1140
96,Whataburger,Avocado Bacon Burger Whatameal with Lower Calorie Sides,"[{'value': 37, 'attr_id': 203}, {'value': 52, 'attr_id': 204}, {'value': 62, 'attr_id': 205}, {'value': 860, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1630, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 90, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",860
97,Whataburger,Chop House Cheddar Burger Whatameal with Lower Calorie Sides,"[{'value': 61, 'attr_id': 203}, {'value': 69, 'attr_id': 204}, {'value': 71, 'attr_id': 205}, {'value': 1150, 'attr_id': 208}, {'value': 17, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 585, 'attr_id': 301}, {'value': 8.1, 'attr_id': 303}, {'value': 1690, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 155, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",1150
98,Whataburger,Sweet & Spicy Bacon Burger Whatameal with Lower Calorie Sides,"[{'value': 60, 'attr_id': 203}, {'value': 62, 'attr_id': 204}, {'value': 79, 'attr_id': 205}, {'value': 1120, 'attr_id': 208}, {'value': 23, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 585, 'attr_id': 301}, {'value': 9, 'attr_id': 303}, {'value': 2340, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 140, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 23, 'attr_id': 606}]",1120
99,Whataburger,Chop House Cheddar Burger Jr. Whatameal with Lower Calorie Sides,"[{'value': 32, 'attr_id': 203}, {'value': 36, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 4.5, 'attr_id': 303}, {'value': 1060, 'attr_id': 307}, {'value': 500, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 80, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",640
100,Whataburger,Sweet & Spicy Bacon Burger Jr. Whatameal with Lower Calorie Sides,"[{'value': 32, 'attr_id': 203}, {'value': 33, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 16, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 455, 'attr_id': 301}, {'value': 5.4, 'attr_id': 303}, {'value': 1370, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 80, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 13, 'attr_id': 606}]",640
101,LongHorn Steakhouse,Lunch Steakhouse Burger,"[{'value': 48, 'attr_id': 203}, {'value': 35, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 690, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 880, 'attr_id': 307}, {'value': 145, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 15, 'attr_id': 606}]",690
102,LongHorn Steakhouse,Lunch Big Sky Burger,"[{'value': 63, 'attr_id': 203}, {'value': 79, 'attr_id': 204}, {'value': 55, 'attr_id': 205}, {'value': 1190, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 1990, 'attr_id': 307}, {'value': 205, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",1190
103,LongHorn Steakhouse,Lunch Mushroom Swiss Burger,"[{'value': 54, 'attr_id': 203}, {'value': 60, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 960, 'attr_id': 208}, {'value': 5, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 1490, 'attr_id': 307}, {'value': 185, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 19, 'attr_id': 606}]",960
104,LongHorn Steakhouse,"Lunch Steakhouse Burger, Add Bacon","[{'value': 7, 'attr_id': 203}, {'value': 12, 'attr_id': 204}, {'value': 0, 'attr_id': 205}, {'value': 130, 'attr_id': 208}, {'value': 0, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 250, 'attr_id': 307}, {'value': 25, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4.5, 'attr_id': 606}]",130
105,LongHorn Steakhouse,Big Sky Burger (where available),"[{'value': 63, 'attr_id': 203}, {'value': 79, 'attr_id': 204}, {'value': 55, 'attr_id': 205}, {'value': 1190, 'attr_id': 208}, {'value': 6, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 1990, 'attr_id': 307}, {'value': 205, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",1190
106,LongHorn Steakhouse,Lunch BBQ Bacon Cheddar Burger,"[{'value': 56, 'attr_id': 203}, {'value': 59, 'attr_id': 204}, {'value': 55, 'attr_id': 205}, {'value': 970, 'attr_id': 208}, {'value': 13, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1800, 'attr_id': 307}, {'value': 170, 'attr_id': 601}, {'value': 2.5, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",970
107,LongHorn Steakhouse,"Lunch Combination, Third-Pound Mushroom Swiss Burger","[{'value': 42, 'attr_id': 203}, {'value': 52, 'attr_id': 204}, {'value': 34, 'attr_id': 205}, {'value': 790, 'attr_id': 208}, {'value': 3, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1190, 'attr_id': 307}, {'value': 150, 'attr_id': 601}, {'value': 2, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",790
108,LongHorn Steakhouse,"Lunch Combination, Third-Pound Bacon Cheddar Burger","[{'value': 43, 'attr_id': 203}, {'value': 40, 'attr_id': 204}, {'value': 33, 'attr_id': 205}, {'value': 670, 'attr_id': 208}, {'value': 4, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 990, 'attr_id': 307}, {'value': 140, 'attr_id': 601}, {'value': 1.5, 'attr_id': 605}, {'value': 17, 'attr_id': 606}]",670
109,Chili's,Burger Bun,"[{'value': 7, 'attr_id': 203}, {'value': 8, 'attr_id': 204}, {'value': 42, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 10, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 360, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",270
110,Chili's,Guacamole Beef Burger,"[{'value': 52, 'attr_id': 203}, {'value': 70, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 1030, 'attr_id': 208}, {'value': 13, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 1540, 'attr_id': 307}, {'value': 140, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 26, 'attr_id': 606}]",1030
111,Chili's,Oldtimer Beef Burger,"[{'value': 51, 'attr_id': 203}, {'value': 55, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 890, 'attr_id': 208}, {'value': 12, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1350, 'attr_id': 307}, {'value': 140, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 24, 'attr_id': 606}]",890
112,Chili's,Sunrise Beef Burger,"[{'value': 62, 'attr_id': 203}, {'value': 73, 'attr_id': 204}, {'value': 48, 'attr_id': 205}, {'value': 1100, 'attr_id': 208}, {'value': 14, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 1590, 'attr_id': 307}, {'value': 335, 'attr_id': 601}, {'value': 3, 'attr_id': 605}, {'value': 28, 'attr_id': 606}]",1100
113,Chili's,Kids Burger Bites,"[{'value': 23, 'attr_id': 203}, {'value': 20, 'attr_id': 204}, {'value': 35, 'attr_id': 205}, {'value': 410, 'attr_id': 208}, {'value': 8, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 580, 'attr_id': 307}, {'value': 55, 'attr_id': 601}, {'value': 1, 'attr_id': 605}, {'value': 8, 'attr_id': 606}]",410
